7.11	0.0
7.11	0.0
6.91	4.62962962963e-05
6.91	4.62962962963e-05
7.27	0.000127314814815
7.27	0.000127314814815
4.14	0.023912037037
3.76	0.023912037037
4.67	0.029212962963
4.67	0.029212962963
5.03	0.0673958333333
5.03	0.0673958333333
4.43	0.0748148148148
4.44	0.0748263888889
4.49	0.0758449074074
4.49	0.0758564814815
4.38	0.0758680555556
4.38	0.0758796296296
4.75	0.0768634259259
4.75	0.076875
4.79	0.0825694444444
4.79	0.0825694444444
4.05	0.102777777778
4.05	0.102789351852
4.65	0.113194444444
4.65	0.113194444444
4.73	0.116111111111
4.73	0.116122685185
4.13	0.113831018519
4.13	0.113831018519
4.32	0.125011574074
4.32	0.125023148148
4.69	0.133969907407
4.69	0.133981481481
5.35	0.133854166667
5.35	0.133865740741
5.15	0.133912037037
5.15	0.133900462963
5.50	0.134016203704
5.50	0.133993055556
3.97	0.148541666667
3.97	0.148541666667
4.10	0.148530092593
4.05	0.148553240741
3.98	0.150578703704
3.98	0.150578703704
3.00	0.155011574074
3.00	0.155023148148
3.91	0.159178240741
3.86	0.159189814815
3.91	0.161944444444
3.92	0.161956018519
3.24	0.164178240741
3.24	0.164189814815
3.32	0.169293981481
3.33	0.169293981481
5.07	0.171828703704
5.12	0.171840277778
5.02	0.174363425926
5.02	0.174363425926
4.50	0.172303240741
4.50	0.172303240741
5.27	0.171793981481
5.37	0.171793981481
5.15	0.181400462963
5.10	0.181412037037
4.02	0.181516203704
4.27	0.18150462963
3.55	0.185972222222
3.55	0.185983796296
3.75	0.188078703704
3.75	0.188090277778
4.19	0.194027777778
4.09	0.194039351852
4.04	0.196550925926
4.04	0.1965625
4.19	0.20306712963
4.21	0.203078703704
3.16	0.205509259259
3.16	0.205520833333
3.98	0.209594907407
3.93	0.209606481481
2.80	0.206516203704
2.80	0.206516203704
4.52	0.211956018519
4.03	0.2184375
4.03	0.2184375
4.04	0.224074074074
4.04	0.224085648148
3.52	0.226643518519
3.47	0.226655092593
2.95	0.227928240741
2.95	0.227939814815
4.10	0.231828703704
4.10	0.231840277778
5.39	0.243136574074
5.39	0.243148148148
5.63	0.251099537037
5.63	0.251099537037
4.71	0.256273148148
4.11	0.258229166667
4.11	0.258229166667
4.03	0.267928240741
4.03	0.267939814815
5.53	0.272384259259
5.53	0.272384259259
4.40	0.271435185185
4.40	0.271435185185
4.14	0.271354166667
4.14	0.271365740741
4.62	0.275474537037
4.62	0.275462962963
3.87	0.277615740741
3.88	0.277627314815
4.95	0.278865740741
4.95	0.278877314815
3.48	0.281469907407
3.48	0.281469907407
3.49	0.279710648148
3.54	0.279710648148
3.77	0.283923611111
3.78	0.283935185185
4.08	0.285844907407
4.08	0.285856481481
3.64	0.286458333333
3.62	0.286469907407
5.08	0.291990740741
5.08	0.292002314815
4.50	0.292118055556
4.50	0.292118055556
3.95	0.291273148148
3.95	0.291284722222
5.00	0.291990740741
5.05	0.291979166667
4.08	0.296145833333
4.09	0.296145833333
3.64	0.298958333333
3.64	0.298958333333
4.14	0.299907407407
4.14	0.299930555556
4.18	0.304907407407
4.29	0.304884259259
3.84	0.310590277778
3.84	0.310590277778
3.76	0.315092592593
3.76	0.315092592593
3.76	0.312048611111
